Date,Open,High,Low,Close,Adj Close,Volume
2021-07-17,253.372971,258.052307,246.887939,252.802872,252.802872,283179582
2021-07-18,253.270508,267.60376,251.198669,254.697662,254.697662,254054987
2021-07-19,253.940506,255.712418,233.565628,237.772171,237.772171,252691688
2021-07-20,238.37529,241.957428,213.336273,223.614746,223.614746,260479822
2021-07-21,223.135544,262.901703,217.471039,258.479858,258.479858,366541510
2021-07-22,259.181458,280.284637,257.088776,278.514221,278.514221,367101432
2021-07-23,278.757813,292.270752,268.985107,289.884338,289.884338,364225214
2021-07-24,289.827515,299.094971,281.970612,288.394989,288.394989,315739453
2021-07-25,287.886322,292.688171,272.336395,287.970825,287.970825,273484724
2021-07-26,288.150696,335.344971,286.235596,303.317261,303.317261,737409767
2021-07-27,302.859161,312.280243,285.575592,300.003143,300.003143,505524169
2021-07-28,300.359467,307.155914,292.402374,297.069275,297.069275,353601107
2021-07-29,297.848724,315.049683,293.399292,311.398132,311.398132,343021162
2021-07-30,311.880219,323.519226,300.846863,321.565247,321.565247,376960497
2021-07-31,320.668945,332.949829,313.443756,331.01828,331.01828,323867831
2021-08-01,331.068054,339.512207,314.117371,317.499359,317.499359,364065034
2021-08-02,316.80368,328.758118,310.460968,320.709808,320.709808,306237704
2021-08-03,320.689575,323.855988,302.74176,307.995453,307.995453,300876946
2021-08-04,308.771088,342.652649,300.567871,338.790131,338.790131,374285870
2021-08-05,339.046631,381.922424,337.746765,373.052002,373.052002,740385867
2021-08-06,373.001892,378.401184,358.2789,369.715088,369.715088,409919202
2021-08-07,369.734589,399.081787,365.686493,384.198517,384.198517,454891245
2021-08-08,385.26886,388.440491,352.298615,361.038666,361.038666,347972554
2021-08-09,360.838745,384.44458,347.619507,374.995575,374.995575,381006822
2021-08-10,374.38501,399.990784,368.396149,383.814667,383.814667,434713238
2021-08-11,384.245239,419.880188,382.913696,403.39801,403.39801,555846724
2021-08-12,403.259521,417.826477,376.635101,391.809631,391.809631,421055194
2021-08-13,392.850037,428.096466,388.372986,427.432953,427.432953,450884029
2021-08-14,427.574402,427.913116,405.8461,414.48822,414.48822,319804530
2021-08-15,414.716919,416.177582,391.836914,410.789703,410.789703,344997721
2021-08-16,410.543457,446.419739,409.058014,414.483093,414.483093,671313776
2021-08-17,412.902954,448.271667,381.170074,381.408691,381.408691,662373232
2021-08-18,381.335144,397.364868,363.563324,381.003754,381.003754,564888540
2021-08-19,380.913269,404.918945,371.822662,404.918945,404.918945,407696174
2021-08-20,404.964661,420.495392,403.910034,409.029694,409.029694,390347659
2021-08-21,409.229492,415.419281,394.824005,400.133881,400.133881,345706224
2021-08-22,400.131287,408.546448,387.643555,401.557648,401.557648,265037869
2021-08-23,401.235809,415.177704,399.957184,408.39389,408.39389,404620468
2021-08-24,408.73703,414.115845,371.509949,378.192963,378.192963,387051017
2021-08-25,378.625458,386.102081,364.362274,383.616333,383.616333,316073872
2021-08-26,384.450836,389.140686,344.920624,351.28064,351.28064,361671418
2021-08-27,351.270569,375.365326,344.495453,372.526215,372.526215,322575653
2021-08-28,372.994934,375.641449,362.929565,366.968292,366.968292,225448552
2021-08-29,367.205963,377.182312,356.208435,364.393585,364.393585,263271908
2021-08-30,364.577057,376.853363,347.670593,357.406769,357.406769,315114566
2021-08-31,357.679932,396.663788,351.003754,391.723877,391.723877,535945593
2021-09-01,392.059631,413.896088,382.492249,413.896088,413.896088,660084817
2021-09-02,413.054108,415.081848,398.984253,400.070374,400.070374,333266072
2021-09-03,399.738983,407.746185,388.972229,395.069244,395.069244,352794245
2021-09-04,394.96994,406.682922,390.849243,398.2099,398.2099,281872415
2021-09-05,397.963898,425.243988,395.429565,416.940094,416.940094,473355498
2021-09-06,416.91803,424.843658,398.036285,408.563629,408.563629,419878229
2021-09-07,408.666473,409.286865,313.700623,345.181183,345.181183,774460987
2021-09-08,344.725311,352.944214,313.345856,329.902771,329.902771,509165373
2021-09-09,327.182495,350.018921,326.382568,330.223877,330.223877,363373729
2021-09-10,330.407745,339.933105,304.970551,312.098175,312.098175,347886028
2021-09-11,312.206055,339.272461,311.566589,328.729553,328.729553,262103632
2021-09-12,328.893127,348.248138,322.448975,333.204315,333.204315,280443076
2021-09-13,333.682465,337.003632,304.291412,330.360474,330.360474,341089710
2021-09-14,330.982178,389.404327,328.219727,383.845032,383.845032,730630949
2021-09-15,384.105011,414.591736,376.917572,414.591736,414.591736,719029383
2021-09-16,415.247406,415.247406,371.859283,384.618378,384.618378,571479498
2021-09-17,384.001312,389.177917,350.980286,354.535065,354.535065,398509608
2021-09-18,353.987183,368.709564,347.25351,355.117676,355.117676,289705274
2021-09-19,355.019958,357.270142,335.813171,340.111572,340.111572,253646302
2021-09-20,340.157501,340.789368,287.969391,289.292236,289.292236,486361593
2021-09-21,291.883636,306.555359,261.718842,271.178528,271.178528,373536976
2021-09-22,271.25943,302.489319,266.351959,302.162689,302.162689,338997704
2021-09-23,301.883911,309.573883,294.883759,309.02475,309.02475,241798365
2021-09-24,308.929413,310.921021,263.744385,280.918549,280.918549,333681709
2021-09-25,280.916901,284.111481,268.973816,274.521332,274.521332,201229103
2021-09-26,274.615631,300.47998,252.44725,293.140167,293.140167,413299880
2021-09-27,294.070831,307.409424,273.287659,274.025482,274.025482,257631602
2021-09-28,273.464935,277.56076,260.332214,260.82309,260.82309,236254389
2021-09-29,261.275818,276.984039,259.357056,265.358185,265.358185,211058226
2021-09-30,265.262848,281.086853,263.950043,276.121582,276.121582,209669017
2021-10-01,276.308868,303.524261,272.213654,302.51239,302.51239,303154866
2021-10-02,302.5224,323.380341,297.182678,314.582275,314.582275,331776580
2021-10-03,314.440552,323.19165,308.509369,310.553497,310.553497,248739139
2021-10-04,310.351685,310.595734,292.009399,300.290771,300.290771,276353237
2021-10-05,300.654022,309.82373,297.159943,307.54657,307.54657,250004925
2021-10-06,307.731934,317.284576,285.763458,312.232849,312.232849,342047586
2021-10-07,311.916565,313.578278,299.721466,305.647308,305.647308,232010117
2021-10-08,305.825073,323.728943,303.522644,307.686584,307.686584,262693284
2021-10-09,307.059479,313.020172,304.654755,306.95993,306.95993,148790480
2021-10-10,307.10791,307.843842,287.481232,288.801788,288.801788,193194910
2021-10-11,288.375153,301.890625,283.872925,290.766693,290.766693,198530907
2021-10-12,290.794342,290.794342,271.140137,283.827087,283.827087,257105772
2021-10-13,283.940277,300.67569,282.31015,297.679169,297.679169,292932122
2021-10-14,297.392029,309.26181,293.658905,303.501801,303.501801,262447342
2021-10-15,303.687103,304.683075,292.998596,300.959137,300.959137,236993017
2021-10-16,301.150513,316.046692,299.446228,304.548737,304.548737,219691489
2021-10-17,304.635071,320.205872,293.327545,304.640137,304.640137,241207929
2021-10-18,304.445831,308.103485,290.353119,294.111298,294.111298,180842395
2021-10-19,294.190277,304.241455,292.902893,303.545258,303.545258,185299776
2021-10-20,303.629761,317.432251,296.834076,315.649414,315.649414,222799742
2021-10-21,316.410828,337.805908,311.430328,315.022186,315.022186,344611937
2021-10-22,315.012299,326.588226,306.710724,309.997772,309.997772,206973162
2021-10-23,310.188324,324.435547,307.623871,324.274292,324.274292,167962493
2021-10-24,324.275757,325.368866,300.359497,308.272156,308.272156,191687526
2021-10-25,307.876038,316.572052,306.51355,312.832977,312.832977,205516295
2021-10-26,312.813354,345.3862,312.019989,329.032898,329.032898,446595536
2021-10-27,329.035248,454.274536,324.57193,324.772034,324.772034,2820519212
2021-10-28,324.979736,347.044312,318.558899,339.337036,339.337036,721249411
2021-10-29,339.242096,347.607635,324.913971,327.745483,327.745483,383266477
2021-10-30,327.938904,328.27771,313.273773,318.431335,318.431335,272507643
2021-10-31,318.941711,322.982269,303.693024,314.173096,314.173096,264380852
2021-11-01,314.156525,324.681061,302.831787,324.042114,324.042114,290471935
2021-11-02,324.386047,328.454407,318.137665,324.784515,324.784515,225515378
2021-11-03,324.883667,325.695374,311.440216,324.118347,324.118347,342911209
2021-11-04,324.251129,335.7258,313.518494,333.51181,333.51181,363720907
2021-11-05,333.389526,345.948944,324.922058,327.720917,327.720917,371123761
2021-11-06,327.067413,327.484344,307.928741,318.536316,318.536316,270291907
2021-11-07,318.587616,323.983215,317.023804,319.924591,319.924591,194855083
2021-11-08,320.380249,335.035461,319.115601,332.185944,332.185944,286517229
2021-11-09,332.388733,347.88031,327.443909,346.379578,346.379578,460985728
